64925.63,0.07107471
64928.02,0.10833829
64951.05,0.31831582
65016.04,15.95187679
65133.44,0.68602648
65199.24,3.62750771
65177.63,0.05065852
65092.01,4.39260201
64960.18,0.11259736
64962.01,4.03986277
64995.41,1.25501785
65009.9,0.71595429
65022.97,0.08955292
65006.95,0.10304371
64993.11,0.25828377
64994.31,0.13710542
65020.51,0.07841918
64994.25,0.56543162
64949.39,0.842831
64922.06,0.16177619
64916.92,0.17852199
64928.38,0.07473182
64906.86,0.06962419
64871.3,0.16462505
64871.35,1.81409361
64874.27,6.07435567
64877.29,1.49415894
64855.69,0.96753792
64776.89,1.10899642
64785.29,0.24528588
64765.24,0.68750124
64735.43,0.07341338
64734.43,0.08758842
64722.88,0.17462008
64711.24,1.31648616
64754.4,0.13381763
64748.01,1.01918993
64708.81,1.89221202
64728.67,0.03294758
64717.63,0.75881786
64767.55,0.60487421
64780.92,0.03819488
64788.69,0.03371833
64818.13,1.00597148
64835.03,0.01218262
64833.96,0.00194292
64833.96,0.00258181
64788.28,0.06216787
64770.39,0.06162729
64776.5,0.04549712
64764.6,0.56627348
64755.3,0.66439575
64669.1,1.75318743
64605.78,0.20463291
64604.18,0.97787539
64600.26,0.9609839
64567.28,0.19659146
64560.56,3.50346966
64493.25,2.56110377
64441.02,0.80974184
64487.2,0.20169599
64520.31,1.57791143
64506.52,0.03340606
64506.51,1.5914406
64541.31,1.05133144
64511.23,0.9744219
64550.91,0.37029076
64561.51,0.40966846
64538.74,0.19213959
64533.05,0.07755999
64560.08,0.38822957
64557.38,0.32780679
64581.9,0.02241124
64587.05,0.17169369
64567.6,2.03075325
64564.31,0.03719594
64544.28,0.1106101
64538.16,0.0022615
64538.16,0.05363417
64561.27,0.00941072
64556.2,0.2602575
64556.76,0.99743684
64529.85,0.03905652
64531.41,0.01307747
64533.06,0.84959901
64545.55,0.15594507
64545.54,1.75982907
64533.08,0.45935999
64509.03,0.10493284
64510.37,0.07688267
64509.06,0.04841069
64550.8,0.21309479
64574.47,0.22196949
64553.29,2.04385237
64614.49,0.69834864
64635.5,0.16008078
64597.73,0.3661795
64567.11,0.1340023
64528.89,0.05774033
64544.99,0.06351185
64519.61,1.11430215
64542.55,0.00740344
64531.35,0.49882636
64538.05,0.28317916
64530.9,0.04093057
64536.02,0.11921916
64546.46,0.02298263
64584.01,0.03038971
64575.78,0.03744861
64589.56,0.12545303
64572.72,0.03374818
64549.85,0.09969244
64554.02,0.11053388
64551.76,0.12928918
64541.04,0.22940397
64549.43,0.2111513
64558.94,0.02953837
64564.47,0.13538546
64556.83,0.07642546
64599.24,0.05646002
64599.24,0.00703551
64589.37,0.28445466
64583.48,0.11994874
64590.46,0.0548931
64615.99,0.12186419
64626.33,0.30582363
64594.93,0.02315328
64622.82,0.04755255
64635.53,0.37618802
64640.92,0.60522459
64673.6,0.13645195
64682.52,0.44708572
64667.46,0.11287117
64646.08,0.51813543
64672.51,0.05489698
64692.98,0.00939853
64700.95,0.03066032
64705.07,0.49647091
64688.48,0.0538472
64699.82,0.33625649
64692.42,0.02991743
64700.1,0.00058532
64700.11,0.15502148
64707.36,0.08702087
64713.05,1.0188496
64713.2,0.27542101
64693.49,0.02085089
64706.44,0.12372989
64732.01,0.03203883
64722.48,0.00068974
64722.49,0.14514612
64722.48,0.0289
64716.21,0.27457989
64719.26,0.4188407
64729.48,0.02927301
64742.17,0.00456815
64746.9,0.62632101
64751.39,0.00884347
64741.68,0.00061652
64741.67,0.1689558
64751.39,0.10750298
64798.47,0.19916283
64790.26,0.16815565
64798.46,0.04786899
64798.46,0.07932128
64789.87,0.071852
64787.02,0.00015597
64787.03,0.77968966
64803.26,0.11127279
64859.95,0.10642191
64829.22,0.05617172
64865.25,0.02440144
64867.64,0.00219796
64852.61,0.11752802
64809.71,0.32617055
64839.0,1.05113834
64827.57,0.02688236
64808.46,0.00260133
64797.81,0.05577019
64792.72,0.01626765
64780.54,0.01595945
64760.87,0.01236692
64750.42,0.06344056
64753.58,0.00375012
64753.2,0.00814999
64753.19,0.77787423
64746.01,0.73019905
64722.21,0.02807976
64725.98,0.06437554
64735.21,0.21179766
64733.17,0.10397096
64699.61,0.04190798
64660.0,0.05033638
64655.78,0.00324
64656.04,0.50425868
64659.32,0.62140149
64664.57,0.00919088
64661.68,0.35650485
64678.04,0.22170328
64678.05,0.00139535
64678.04,0.00356072
64675.74,0.03069383
64644.74,0.01388982
64635.27,0.18234302
64633.14,0.53362387
64633.13,0.2276841
64626.39,0.46406888
64614.31,0.00335962
64607.95,0.05373753
64604.34,0.04313598
64611.84,0.2605997
64659.61,0.41216261
64658.93,0.03121198
64676.71,0.01337623
64676.02,0.23377893
64729.96,0.47413445
64771.92,0.03942505
64781.07,0.10925778
64765.22,0.09728422
64764.34,0.13481765
64782.49,0.55261903
64769.04,0.0283568
64784.54,0.19780531
64773.43,0.00599845
64765.39,0.00261845
64740.83,0.0137952
64740.83,0.01698603
64740.83,0.11908894
64740.83,0.08278012
64717.92,0.00756386
64708.15,0.33836187
64723.99,0.01560386
64709.8,0.59964707
64689.28,0.53703128
64607.91,0.0535319
64629.25,0.00136676
64630.18,0.14901702
64599.69,0.04288837
64608.12,0.11533267
64571.57,0.04793133
64580.64,0.21420925
64607.75,0.0182494
64589.24,0.00719465
64589.23,0.00511591
64583.94,0.14497732
64588.0,0.03787814
64576.75,0.3310171
64614.41,0.01828424
64613.76,0.16025961
64634.58,0.13028881
64632.74,0.00766927
64624.06,0.08526549
64611.89,0.01311962
64611.88,0.05847492
64624.06,0.01175389
64616.77,0.35103757
64613.51,0.00457463
64596.31,0.0384951
64605.72,0.13234018
64615.93,0.0199627
64615.94,0.1307397
64606.18,0.00618937
64606.18,0.05244345
64615.63,0.02041912
64613.46,0.01854463
64611.5,0.06191342
64611.51,0.08275358
64613.15,1.05447448
64593.23,0.0388471
64600.02,0.24494739
64608.82,0.58064812
64618.48,0.04399199
64621.96,0.05638659
64641.01,0.02424144
64644.4,0.01832915
64644.04,0.06750772
64655.67,0.05281437
64668.3,0.02109095
64666.27,0.48664471
64679.43,0.87911343
64693.65,0.51503509
64672.56,1.11544516
64660.01,0.16318441
64684.21,0.83389189
64677.68,0.43102364
64676.8,0.0537849
64679.0,0.02301482
64669.9,0.04314777
64651.39,0.01418546
64650.93,2.84543697
64625.88,0.62163699
64621.4,0.73853746
64635.56,0.53104381
64623.01,0.03330577
64616.25,0.10612401
64570.09,0.05709457
64578.22,1.39150942
64587.49,0.01012204
64580.0,0.29290238
64579.97,0.00882757
64579.97,0.10505164
64597.78,0.04307086
64597.78,0.07493377
64590.67,0.04469054
64623.66,0.04196993
64631.25,0.0202043
64619.4,1.13536857
64652.68,0.01233459
64638.81,0.02294938
64638.8,0.06864942
64648.02,0.43553125
64619.41,0.03481944
64619.4,0.28934849
64629.61,0.03187931
64636.32,0.00834756
64636.32,0.28702963
64650.25,0.01687717
64650.24,0.01304751
64648.87,0.06339452
64639.53,0.00105524
64639.52,0.05585903
64656.31,0.36640138
64661.91,0.01904322
64670.26,0.01246112
64661.99,0.02003267
64670.26,0.01361184
64666.85,0.09853693
64686.05,0.01839001
64686.99,0.01661037
64686.99,0.13757891
64682.36,0.58387688
64674.66,0.03595496
64668.61,0.16172342
64671.7,0.29631935
64677.68,0.02308952
64677.01,0.05165789
64610.14,0.33247729
64575.12,0.08303324
64631.18,0.04082421
64623.39,0.03363777
64642.18,0.07198087
64595.17,0.03755358
64588.52,2.66334743
64667.17,0.39327945
64633.75,0.06931391
64670.25,0.42108056
64686.22,0.00918181
64682.44,0.02177678
64677.61,0.01428988
64660.77,0.56271283
64652.34,0.04684875
64634.42,0.23698294
64601.65,0.4501738
64589.76,0.01376072
64589.76,0.15756806
64571.35,0.04726789
64583.04,1.06145171
64598.0,0.03099923
64592.56,0.28633721
64612.26,0.20154628
64629.77,18.97029669
64837.12,2.5665632
64806.66,0.20761569
64753.67,3.96693929
64714.68,0.29397516
64725.31,1.96230927
64690.15,0.46255173
64719.47,3.21329009
64786.58,0.43509044
64763.03,0.93420353
64795.6,0.30330199
64752.5,0.98454895
64741.26,2.80544094
64832.35,0.09980114
64786.75,0.45885351
64740.01,0.2264853
64745.31,0.24140399
64756.29,0.9029216
64807.39,0.36871812
64897.17,0.87505196
64937.96,0.29234579
64950.09,1.24332452
65030.53,1.07864568
65016.78,30.13974631
65165.16,10.58222002
65152.33,2.43776783
65058.7,1.11853187
65070.91,1.09172866
65104.35,1.47187308
65115.05,0.37749863
65107.24,1.53133457
65100.74,0.54931615
65138.99,4.18308283
65301.04,14.06471691
65299.97,0.48613473
65264.38,0.61417011
65244.05,10.37673047
65300.62,21.78969954
65379.21,4.27053017
65299.7,1.61728972
65251.82,3.17236605
65299.79,1.5895199
65275.53,0.3309348
65250.67,0.46081301
65282.46,2.63637221
65325.64,1.16219219
65348.47,3.54399777
65414.92,4.62122083
65453.45,4.41911337
65424.54,0.89457822
65480.34,2.3249992
65478.09,1.05724511
65500.33,0.33946409
65466.2,2.21277338
65406.23,1.38311788
65446.63,3.57498632
65259.9,1.57798309
65256.83,0.33798926
65292.21,0.67090335
65269.47,0.86857976
65257.52,2.49876641
65297.28,2.02304506
65298.34,0.3926417
65389.4,3.11082422
65390.34,0.31617298
65394.93,0.6562593
65415.71,1.32996308
65460.03,2.5518896
65381.57,1.45767371
65344.31,2.75580412
65392.33,2.31864736
65311.74,1.16376323
65258.03,0.61819978
65221.78,2.03314216
65306.0,0.48966627
65212.95,1.07338698
65085.0,9.50484449
65109.58,2.94903275
64970.38,1.26724938
64916.53,3.83519642
64912.88,0.95024074
64860.45,5.53928061
64844.43,18.82260389
64922.88,3.43386873
64891.32,0.52574877
64964.81,0.38782435
64930.6,1.3958401
64936.18,1.94116814
64989.71,2.69888385
65050.7,2.52608472
65048.73,1.45358341
65086.27,0.30543911
65030.22,1.24998141
65112.41,0.25369815
65178.77,0.61651354
